Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_20,RSI_14,Volume_SMA_20,Volatility,Target_Next_Close
841.33,853.92,832.36,846.9,2068586,828.18,769.37,809.8,84.85,1861403.0,0.212,820.16
821.31,826.94,818.54,820.16,430291,830.48,771.27,810.79,66.8,1427685.0,0.2455,831.07
822.2,833.71,820.01,831.07,922811,832.48,773.51,812.72,68.8,1423717.0,0.2335,824.83
829.01,831.62,816.26,824.83,1730227,833.32,775.34,813.87,64.77,1460235.0,0.2372,824.12
823.47,826.93,819.07,824.12,1140602,834.35,777.15,814.85,62.84,1485482.0,0.2164,828.65
842.09,845.12,823.92,828.65,1479345,834.96,779.27,816.16,61.88,1493054.0,0.2074,831.44
841.03,842.8,823.6,831.44,512654,833.43,781.54,817.62,58.42,1420341.0,0.2017,840.75
839.99,844.49,837.98,840.75,1935514,832.96,783.81,819.82,59.72,1359625.0,0.2028,835.7
835.25,848.43,827.0,835.7,736327,833.16,785.85,821.33,58.54,1378175.0,0.206,842.58
846.77,849.71,841.42,842.58,927552,832.62,788.08,823.36,57.95,1375164.0,0.2065,839.72
846.87,858.54,830.06,839.72,1454518,831.9,790.32,824.92,46.65,1361930.0,0.2074,849.5
842.55,854.72,841.43,849.5,1305977,834.84,792.83,827.26,51.78,1331055.0,0.2082,857.81
850.15,861.96,850.06,857.81,1225897,837.51,795.7,830.17,61.03,1331904.0,0.2031,846.28
843.65,849.31,832.6,846.28,659672,839.66,797.98,831.7,49.19,1272087.0,0.2105,860.61
863.12,871.51,850.76,860.61,946343,843.31,800.62,834.46,55.71,1287925.0,0.2162,854.15
856.27,871.4,845.36,854.15,1204706,845.85,802.84,836.33,67.05,1139055.0,0.2171,864.99
869.62,871.23,853.81,864.99,400284,849.21,804.94,839.06,67.03,1026034.0,0.1962,870.21
864.99,871.15,862.41,870.21,830658,852.16,806.9,842.03,73.01,1047064.0,0.1967,894.98
884.62,895.36,883.44,894.98,1639896,858.08,809.45,847.07,78.88,1103616.0,0.2096,892.43
896.26,897.3,881.42,892.43,432808,863.07,811.84,851.39,76.42,1099233.0,0.2043,888.22
884.54,888.52,882.81,888.22,3033614,867.92,814.15,854.9,73.25,1147485.0,0.2056,888.4
879.43,895.67,876.59,888.4,3320714,871.81,816.67,858.09,71.08,1292006.0,0.1621,884.81
885.45,886.8,884.8,884.81,444133,874.51,819.03,860.63,72.02,1268072.0,0.1607,895.94
899.49,903.62,895.1,895.94,3562936,879.47,821.87,864.0,73.05,1359708.0,0.1588,874.92
874.38,876.89,862.69,874.92,1072105,880.91,824.02,865.04,63.14,1356283.0,0.1862,861.63
859.66,865.62,841.02,861.63,1680852,881.65,826.0,864.71,54.41,1366358.0,0.1968,848.36
847.69,857.94,844.16,848.36,808292,879.99,827.66,863.15,46.68,1381140.0,0.2061,860.97
859.38,865.3,857.93,860.97,2516641,879.07,829.5,862.95,55.12,1410196.0,0.2089,883.79
877.83,884.49,873.51,883.79,1664233,877.95,831.84,864.93,57.63,1456592.0,0.2251,882.85
879.69,885.24,874.7,882.85,626984,876.99,834.03,866.64,59.8,1441563.0,0.2246,881.06
883.35,890.37,880.07,881.06,473467,876.27,836.28,868.01,55.84,1392511.0,0.2242,882.42
883.84,883.99,877.97,882.42,373905,875.68,838.35,869.38,54.57,1345907.0,0.2216,898.39
899.14,909.68,894.08,898.39,1397720,877.03,841.04,872.15,51.36,1354498.0,0.2274,886.42
882.01,898.96,879.29,886.42,1901164,876.08,843.46,873.51,47.76,1416573.0,0.2272,890.04
889.23,892.65,883.47,890.04,2024376,877.59,845.48,875.08,50.68,1470474.0,0.2209,903.61
893.77,906.38,883.62,903.61,1094288,881.79,848.01,877.8,55.17,1464954.0,0.2229,910.88
911.69,913.17,908.74,910.88,476585,888.04,850.83,880.95,58.65,1468769.0,0.2208,913.93
920.46,920.59,908.59,913.93,696860,893.34,853.59,884.09,56.31,1462079.0,0.2205,928.22
921.38,935.47,911.12,928.22,3023358,897.78,856.58,888.29,69.62,1531252.0,0.2046,891.78
889.17,892.1,889.01,891.78,816104,898.67,858.75,888.62,59.48,1550417.0,0.2513,901.35
902.83,911.74,899.06,901.35,1348811,900.7,861.0,889.84,67.06,1466176.0,0.2534,892.99
898.59,908.59,887.21,892.99,508631,901.76,862.91,890.14,60.6,1325572.0,0.2559,869.24
867.29,878.67,862.26,869.24,1574213,898.85,864.08,888.15,45.21,1382076.0,0.273,876.37
873.34,877.74,872.96,876.37,833886,897.84,865.28,887.02,47.95,1245624.0,0.2706,895.06
886.25,902.52,885.36,895.06,2778356,898.34,866.9,887.79,54.0,1330936.0,0.2679,893.66
894.13,898.21,886.83,893.66,2232976,897.35,868.32,888.35,53.21,1358542.0,0.2611,906.98
916.24,918.67,890.17,906.98,808903,896.96,869.53,890.12,52.49,1358573.0,0.2565,929.65
930.94,934.8,919.18,929.65,1086713,898.53,871.21,893.89,61.8,1287077.0,0.2649,948.64
948.54,955.12,938.69,948.64,773829,900.57,873.51,899.1,64.76,1242556.0,0.2588,972.75
974.32,974.55,962.53,972.75,386332,908.67,876.0,906.12,66.54,1230524.0,0.2692,984.13
984.08,988.2,978.46,984.13,605643,916.95,878.75,913.55,67.18,1237133.0,0.2689,985.74
981.73,993.48,973.68,985.74,1409257,926.22,882.06,920.42,66.96,1288900.0,0.2689,962.82
966.78,977.65,958.14,962.82,1560017,935.58,884.7,924.46,57.85,1297015.0,0.2833,959.75
960.83,961.66,948.48,959.75,1354358,943.92,887.39,927.82,68.18,1269675.0,0.2774,948.16
948.24,950.66,947.93,948.16,944691,949.23,889.88,929.76,62.39,1215691.0,0.2833,980.04
975.26,984.95,954.98,980.04,2536899,957.87,892.9,934.55,70.48,1287821.0,0.3006,977.94
984.32,984.95,964.45,977.94,1265317,964.96,895.83,938.68,78.48,1327258.0,0.301,980.24
983.5,985.11,974.8,980.24,2110853,970.02,898.62,942.64,77.92,1397957.0,0.3011,988.88
986.14,1001.72,976.94,988.88,290971,974.05,901.69,947.04,76.66,1261338.0,0.2984,990.02
994.98,1010.01,982.96,990.02,52160,975.77,904.64,951.14,77.42,1223141.0,0.253,1016.02
1013.49,1017.36,1011.84,1016.02,1509109,978.96,908.16,957.31,78.94,1231156.0,0.2631,1007.08
1003.14,1012.7,1000.81,1007.08,384687,981.1,911.31,962.05,72.17,1224958.0,0.2628,1010.53
1006.69,1017.29,1003.11,1010.53,1014634,985.87,914.37,966.67,69.45,1196980.0,0.2331,999.84
990.98,1002.3,984.52,999.84,944416,989.87,917.44,969.83,59.29,1202506.0,0.2419,980.73
983.04,993.28,976.0,980.73,4281956,993.13,919.84,970.87,48.89,1277686.0,0.2519,972.25
963.35,975.77,955.34,972.25,1656135,992.35,922.2,971.0,45.79,1248844.0,0.2554,972.2
966.23,974.97,958.35,972.2,1373245,991.78,924.35,971.11,53.41,1277061.0,0.2527,966.44
956.41,966.67,954.67,966.44,2349217,990.4,926.27,970.67,52.39,1340186.0,0.2416,956.93
956.52,962.28,949.33,956.93,1614923,987.2,927.51,969.36,53.18,1382241.0,0.2349,937.43
936.72,946.67,933.83,937.43,833891,981.95,928.41,966.32,33.05,1404619.0,0.2266,936.73
935.2,941.86,927.6,936.73,2833946,974.02,929.38,963.5,33.42,1516034.0,0.2211,916.28
911.5,919.63,910.72,916.28,494943,964.94,929.94,959.0,27.55,1470318.0,0.2309,927.25
921.82,942.81,902.59,927.25,1557508,956.61,930.79,955.98,28.71,1470193.0,0.2248,928.86
931.02,932.05,927.42,928.86,348691,949.51,931.45,953.4,28.94,1419910.0,0.2251,909.23
906.73,913.53,906.29,909.23,1415728,942.36,932.13,949.19,11.54,1443461.0,0.2329,905.47
906.91,907.68,904.7,905.47,1403376,935.68,933.01,945.03,11.99,1386785.0,0.1911,895.76
891.8,909.68,887.25,895.76,4598147,928.04,933.96,940.34,8.99,1553427.0,0.1925,900.51
901.33,913.93,900.1,900.51,343870,921.45,934.75,936.54,12.93,1465078.0,0.1941,919.26
925.25,925.95,910.97,919.26,743623,917.68,935.46,934.9,27.0,1487710.0,0.2089,894.21
896.83,908.5,893.4,894.21,2322479,913.36,935.68,931.02,24.02,1601226.0,0.2242,896.2
894.36,914.18,888.68,896.2,1572620,909.31,935.99,927.71,25.02,1604402.0,0.1939,894.5
895.65,897.78,887.88,894.5,1389207,907.13,936.23,924.54,25.71,1654628.0,0.1942,904.01
902.92,905.02,899.67,904.01,559663,904.8,936.34,922.59,32.13,1631879.0,0.2004,907.36
907.39,909.46,906.82,907.36,749637,902.65,936.76,921.14,38.6,1622140.0,0.202,897.63
896.17,898.39,887.61,897.63,3256074,901.49,936.91,918.9,36.13,1570846.0,0.1962,893.79
893.05,915.94,883.48,893.79,1154055,900.32,936.71,916.51,40.96,1545742.0,0.1955,883.62
884.56,886.39,881.36,883.62,1623813,899.11,936.17,913.37,32.34,1558271.0,0.1965,898.45
893.99,902.11,892.95,898.45,1096736,898.9,935.86,911.95,38.88,1495646.0,0.2106,899.18
894.62,903.86,881.49,899.18,466741,896.9,935.28,910.74,45.74,1438237.0,0.2098,925.66
919.23,927.85,913.1,925.66,2538409,900.04,935.96,912.16,57.18,1523463.0,0.2288,925.28
917.88,927.04,912.88,925.28,1798720,902.95,936.44,913.41,61.24,1471702.0,0.2288,915.96
910.38,918.97,904.59,915.96,7606467,905.09,936.89,913.65,55.69,1827278.0,0.2178,895.84
896.56,909.6,894.47,895.84,533671,904.28,937.43,911.95,41.46,1776086.0,0.2264,872.37
868.48,880.59,867.36,872.37,2322276,900.78,937.35,908.19,41.95,1874766.0,0.2421,852.31
854.5,855.44,848.53,852.31,421158,896.25,936.49,902.86,35.72,1825037.0,0.244,856.16
856.31,872.1,853.23,856.16,1363925,892.48,935.74,898.42,37.7,1823065.0,0.2454,863.15
854.66,865.65,842.88,863.15,2626611,890.44,934.87,895.06,36.68,1724488.0,0.2464,843.34
846.11,864.4,832.28,843.34,229186,884.93,933.14,890.13,31.15,1718754.0,0.2559,855.17
858.64,860.22,842.02,855.17,1020755,880.53,931.27,886.8,37.65,1732610.0,0.2485,849.42
845.2,856.92,841.3,849.42,766379,872.9,928.8,883.24,37.23,1654805.0,0.2326,851.72
853.51,863.35,850.51,851.72,685863,865.55,926.16,880.24,40.39,1610467.0,0.2328,873.0
869.27,874.53,868.19,873.0,1636663,861.25,923.9,879.55,42.62,1622840.0,0.2523,885.27
885.7,891.67,882.45,885.27,2947737,860.19,922.35,880.1,46.22,1742244.0,0.2547,882.15
876.58,899.34,875.75,882.15,1080978,861.17,920.8,880.29,36.45,1758811.0,0.2543,870.87
863.07,875.64,862.02,870.87,1417477,863.03,919.25,879.4,34.13,1666881.0,0.2554,843.64
842.02,849.13,838.12,843.64,1317764,861.77,916.52,875.99,30.9,1675066.0,0.2766,835.0
834.48,836.18,828.5,835.0,1204340,858.96,913.66,872.09,32.9,1654093.0,0.2761,832.78
831.12,841.1,828.14,832.78,503090,857.9,910.72,868.34,37.36,1624410.0,0.2664,820.95
816.09,822.69,814.56,820.95,2919011,854.48,907.36,863.83,39.43,1747024.0,0.2684,819.74
818.1,819.96,814.18,819.74,1522944,851.51,903.95,859.63,37.51,1696251.0,0.2373,821.1
822.2,823.97,815.49,821.1,1649372,848.45,900.05,855.96,34.99,1688783.0,0.238,818.74
818.56,826.04,815.32,818.74,630830,843.02,896.29,852.42,39.97,1340002.0,0.2377,811.2
811.94,819.72,809.36,811.2,832862,835.62,892.3,848.49,31.43,1354961.0,0.2302,813.67
810.94,817.55,804.69,813.67,1044545,828.77,888.58,845.17,34.47,1291074.0,0.2173,819.49
824.29,835.33,811.85,819.49,352462,823.63,885.35,842.73,36.41,1287640.0,0.2073,806.6
801.85,807.3,801.47,806.6,311630,819.93,882.04,839.29,19.87,1235025.0,0.2114,824.26
826.27,826.5,822.8,824.26,743706,818.85,879.08,837.86,23.62,1140880.0,0.2261,823.45
828.32,829.38,822.19,823.45,1826690,817.92,876.22,836.48,24.1,1220755.0,0.2124,824.1
826.08,835.08,816.52,824.1,713180,818.23,873.56,835.3,27.22,1205376.0,0.2049,833.32
832.47,834.89,831.18,833.32,532296,819.59,871.48,835.11,43.91,1193672.0,0.209,836.65
834.44,837.46,829.47,836.65,626717,821.15,869.48,835.26,51.04,1190715.0,0.2094,849.13
853.53,861.06,844.77,849.13,835450,824.19,868.14,836.58,59.12,1150654.0,0.1955,853.22
847.15,858.82,845.32,853.22,906107,828.39,866.66,838.17,69.71,1048573.0,0.1885,845.84
841.74,847.09,840.27,845.84,6799891,831.6,865.0,838.9,64.82,1334518.0,0.19,850.86
849.17,853.72,843.57,850.86,2795989,834.74,863.83,840.04,66.23,1403444.0,0.1875,836.81
841.99,854.82,832.1,836.81,2730019,837.76,862.45,839.73,58.74,1474057.0,0.1615,838.59
840.18,849.89,838.07,838.59,3062874,839.2,861.31,839.62,64.02,1566983.0,0.1574,838.59
834.53,846.83,832.69,838.59,540874,840.71,860.07,839.52,63.09,1568872.0,0.1571,836.4
835.1,840.35,832.68,836.4,452303,841.94,858.42,839.23,59.23,1445537.0,0.1479,835.2
832.64,837.6,832.22,835.2,496085,842.13,857.24,838.84,67.91,1394194.0,0.1479,812.36
809.48,820.14,806.58,812.36,3497660,839.7,855.56,836.32,43.01,1486608.0,0.1787,806.11
810.05,819.73,801.86,806.11,776262,835.4,853.79,833.44,40.42,1493880.0,0.1804,807.63
802.1,821.36,799.56,807.63,441933,830.84,851.86,830.99,40.99,1474334.0,0.1778,809.98
816.49,821.2,799.66,809.98,851881,827.25,849.92,828.98,36.19,1464700.0,0.1777,797.99
801.29,804.79,788.63,797.99,993625,821.97,847.92,826.03,29.25,1496759.0,0.1827,813.69
818.13,837.29,807.89,813.69,1490661,819.65,846.32,824.86,31.62,1555710.0,0.1887,803.59
801.73,809.98,801.28,803.59,1469982,816.15,844.72,822.83,25.76,1592024.0,0.176,815.77
815.15,821.78,810.91,815.77,619988,813.87,843.07,822.16,35.97,1531689.0,0.1853,821.42
815.53,825.14,813.4,821.42,2081345,812.37,841.51,822.09,36.35,1600097.0,0.1871,813.9
811.77,815.49,798.76,813.9,721180,810.24,839.28,821.31,38.69,1609541.0,0.1848,836.29
838.35,841.5,834.23,836.29,1061272,812.64,837.5,822.73,49.05,1631269.0,0.2104,821.86
827.18,831.24,819.49,821.86,2083207,814.21,835.61,822.65,43.86,1693657.0,0.2113,833.68
829.07,840.21,825.48,833.68,719666,816.82,834.37,823.7,49.07,1684335.0,0.2178,846.71
845.17,856.07,838.4,846.71,762622,820.49,833.86,825.89,53.65,1382471.0,0.2235,838.66
838.02,850.72,832.29,838.66,1930586,824.56,833.58,827.11,59.19,1339201.0,0.225,856.79
850.81,872.03,842.6,856.79,605502,828.87,833.6,829.94,66.36,1232975.0,0.2299,854.01
856.53,860.08,847.95,854.01,883959,833.91,833.41,832.23,64.85,1124030.0,0.2304,858.14
855.04,860.21,835.54,858.14,1875889,838.15,833.71,834.7,65.25,1190780.0,0.2308,861.93
861.09,866.28,857.34,861.93,6219959,842.2,833.85,837.29,71.36,1479163.0,0.2306,860.63
858.68,869.19,844.57,860.63,1951919,846.87,834.07,839.51,67.34,1551955.0,0.2306,871.59
868.15,880.16,867.13,871.59,1755232,850.4,834.47,842.57,74.97,1464834.0,0.2065,882.47
882.44,884.83,872.44,882.47,1838832,856.46,834.66,846.37,74.73,1517962.0,0.2042,860.06
859.13,872.4,854.71,860.06,509633,859.1,834.15,847.67,62.74,1521347.0,0.2304,877.49
875.86,881.47,872.64,877.49,1319122,862.18,834.06,850.51,69.68,1544709.0,0.2381,856.3
853.18,860.41,846.24,856.3,1174304,863.94,833.77,851.06,56.24,1553743.0,0.25,870.1
871.49,876.08,864.12,870.1,1555437,865.27,834.3,852.88,65.1,1556982.0,0.2473,885.38
892.7,897.68,879.64,885.38,1320084,868.41,835.3,855.97,65.84,1549487.0,0.2446,871.44
872.05,876.61,863.39,871.44,1629460,869.74,836.08,857.44,57.54,1599960.0,0.252,866.52
870.84,873.53,861.49,866.52,937363,870.2,836.99,858.31,58.66,1542761.0,0.2536,852.69
846.77,857.03,836.42,852.69,1260333,869.4,837.65,857.77,48.69,1569719.0,0.259,850.37
851.05,852.46,837.43,850.37,450330,867.28,838.23,857.07,48.84,1539172.0,0.2419,846.88
842.23,849.32,822.93,846.88,931055,863.72,838.8,856.1,46.38,1481564.0,0.2331,857.27
850.94,863.51,844.8,857.27,3658877,863.45,839.72,856.21,48.56,1628525.0,0.2317,874.72
871.49,883.62,851.8,874.72,1551987,863.17,840.94,857.97,53.95,1667993.0,0.2361,893.67
899.0,906.05,891.14,893.67,1182644,866.91,842.42,861.37,55.93,1630596.0,0.2422,886.61
890.82,902.35,882.41,886.61,5481550,868.56,844.02,863.78,51.14,1874398.0,0.2352,884.28
885.35,888.05,881.96,884.28,404874,868.45,845.22,865.73,57.46,1850444.0,0.235,862.66
856.05,868.3,852.06,862.66,495060,867.57,846.01,865.44,45.55,1781403.0,0.2524,852.72
851.88,854.91,849.16,852.72,4733470,866.19,846.58,864.23,48.85,1707078.0,0.2554,865.58
866.89,883.56,856.44,865.58,1247645,867.48,847.22,864.36,48.54,1671865.0,0.2611,887.26
888.04,897.93,885.56,887.26,990468,871.17,848.24,866.54,50.59,1633626.0,0.2723,871.42
863.38,876.11,854.51,871.42,460761,873.62,848.68,867.0,49.99,1564723.0,0.2766,864.14
860.29,874.51,859.9,864.14,1720554,874.31,848.9,866.73,49.28,1625269.0,0.2625,864.23
863.95,874.45,862.97,864.23,1859034,873.26,849.27,866.49,53.81,1652264.0,0.2517,868.3
870.63,882.28,865.0,868.3,501021,870.72,849.62,866.66,55.86,1618600.0,0.2364,858.25
848.83,863.31,840.88,858.25,1074944,867.88,850.05,865.86,53.56,1594576.0,0.233,864.16
863.46,869.93,852.03,864.16,919501,865.87,850.56,865.7,52.22,1574547.0,0.2249,858.47
859.08,874.66,854.46,858.47,1475904,865.45,850.96,865.01,44.33,1566869.0,0.2193,858.71
862.36,864.78,856.87,858.71,491196,866.05,851.4,864.41,35.98,1544560.0,0.2185,866.21
869.21,870.8,865.06,866.21,3274114,866.12,852.02,864.58,41.85,1645249.0,0.2127,866.73
869.25,874.23,859.38,866.73,2502145,864.06,853.11,864.79,42.88,1747840.0,0.2122,861.5
858.06,871.15,849.86,861.5,899378,863.07,854.22,864.47,49.46,1746256.0,0.213,860.52
852.31,870.98,845.4,860.52,1011419,862.71,855.28,864.1,53.98,1613883.0,0.2088,859.81
858.12,862.91,844.83,859.81,1078263,862.27,856.27,863.69,46.63,1590197.0,0.1948,855.48
859.76,866.69,851.72,855.48,645224,860.98,857.42,862.91,26.78,1563326.0,0.1762,852.59
858.53,869.32,843.51,852.59,843450,860.42,858.2,861.92,33.03,1331421.0,0.1749,873.72
876.82,884.41,872.87,873.72,968771,861.37,859.6,863.05,56.91,1359616.0,0.1988,881.54
883.43,883.7,872.09,881.54,4370092,863.68,860.92,864.81,61.23,1553368.0,0.18,878.08
879.75,887.43,874.67,878.08,2564552,865.62,862.05,866.07,56.39,1444922.0,0.1749,887.75
885.28,888.25,874.75,887.75,2540124,867.77,863.53,868.14,69.39,1509546.0,0.1712,883.76
883.19,901.59,875.24,883.76,1616769,869.47,864.48,869.63,63.21,1540861.0,0.1474,899.9
907.41,908.51,897.1,899.9,491952,873.31,866.04,872.51,74.48,1542420.0,0.1456,905.36
901.09,913.03,892.63,905.36,1163341,877.8,867.47,875.64,75.96,1514560.0,0.1414,904.35
911.65,918.17,896.3,904.35,2613996,882.25,868.62,878.37,72.89,1552308.0,0.1417,910.9
909.43,913.73,908.92,910.9,439497,887.79,870.07,881.47,74.72,1549232.0,0.1426,890.13
896.03,897.29,889.52,890.13,2001169,891.55,870.74,882.29,63.65,1595543.0,0.1615,875.65
869.49,895.96,867.56,875.65,7710452,891.74,871.17,881.66,56.39,1935090.0,0.1725,860.54
863.06,874.6,855.22,860.54,2812131,889.64,871.22,879.65,50.28,2001902.0,0.1824,862.82
859.64,869.04,854.25,862.82,3727406,888.12,871.23,878.05,52.81,2163712.0,0.1826,885.98
879.71,889.56,877.35,885.98,1432126,887.94,871.74,878.8,61.05,2071613.0,0.2038,916.59
917.59,918.23,912.45,916.59,2608655,891.22,872.64,882.4,63.36,2076938.0,0.2356,925.87
930.54,939.9,924.3,925.87,677196,893.82,873.51,886.54,63.68,2065829.0,0.2345,933.32
929.37,936.35,925.34,933.32,2273181,896.61,874.97,891.0,66.64,2128917.0,0.2342,908.89
902.08,910.6,899.64,908.89,2029927,897.07,875.6,892.7,55.85,2176501.0,0.2575,901.98
901.56,908.42,901.55,901.98,1516520,896.18,876.52,893.58,54.96,2220065.0,0.2587,891.83
891.44,897.52,889.48,891.83,3446279,896.35,876.95,893.42,47.73,2350207.0,0.2627,884.0
886.43,899.71,880.77,884.0,781501,897.18,876.92,892.52,44.07,2340843.0,0.2515,882.22
886.4,890.99,877.35,882.22,1035457,899.35,877.14,891.54,43.88,2174112.0,0.2497,876.43
876.17,884.13,872.89,876.43,1298044,900.71,877.34,890.1,40.43,2110786.0,0.2505,851.22
859.11,867.72,842.29,851.22,527714,897.23,877.31,886.4,39.45,2010166.0,0.2666,861.25
862.22,863.33,853.18,861.25,1442005,891.7,877.52,884.0,46.0,2001427.0,0.2708,847.93
846.46,852.3,837.95,847.93,304022,883.91,877.55,880.57,46.46,1992031.0,0.2651,851.4
844.54,851.96,835.83,851.4,2778894,875.71,877.43,877.79,46.82,2072809.0,0.2643,878.74
877.59,891.06,875.36,878.74,1248320,872.7,877.51,877.88,48.03,2004525.0,0.2922,867.14
865.68,873.11,861.52,867.14,792767,869.22,876.98,876.86,34.98,2022188.0,0.2933,835.26
839.28,843.79,829.21,835.26,616923,863.56,875.95,872.9,25.8,1952976.0,0.31,832.1
834.03,835.14,831.16,832.1,996831,858.37,874.91,869.01,22.33,1617295.0,0.306,846.38
841.39,854.38,839.28,846.38,2085684,854.79,874.58,866.86,31.91,1580973.0,0.3082,872.05
872.8,875.62,861.69,872.05,1863917,854.35,874.97,867.35,42.19,1487798.0,0.3272,856.54
859.42,866.07,852.38,856.54,683901,854.88,874.79,866.32,41.04,1450387.0,0.3182,863.38
869.98,875.52,854.08,863.38,611193,855.09,874.31,866.04,44.74,1350514.0,0.2911,857.8
861.61,862.32,856.61,857.8,2034008,856.08,874.04,865.26,43.89,1418354.0,0.2872,856.87
860.13,876.05,847.55,856.87,674766,856.63,873.89,864.46,44.98,1338434.0,0.2841,891.99
892.26,904.2,890.63,891.99,1261646,857.95,874.45,867.08,59.96,1300020.0,0.3135,872.54
874.23,877.32,866.61,872.54,1327759,858.49,874.53,867.6,52.64,1290582.0,0.3215,876.3
881.78,890.43,860.75,876.3,1543633,862.6,874.89,868.43,56.94,1195449.0,0.32,882.91
877.03,894.08,860.06,882.91,2389551,867.68,875.27,869.81,57.59,1275852.0,0.3197,897.86
896.29,906.8,885.57,897.86,437849,872.83,876.06,872.48,54.89,1245971.0,0.3251,899.63
896.16,915.69,894.12,899.63,260686,875.58,876.87,875.07,58.76,1194103.0,0.3238,904.25
905.96,915.54,889.98,904.25,763785,880.35,877.64,877.85,71.8,1205907.0,0.3035,899.4
904.94,910.52,897.33,899.4,5082037,883.96,878.29,879.9,71.04,1387909.0,0.3032,903.49
900.8,903.5,890.39,903.49,6063145,888.53,879.13,882.15,69.07,1675865.0,0.2958,899.3
888.56,910.41,885.39,899.3,5204018,892.77,879.9,883.78,60.62,1797121.0,0.2972,908.18
906.31,911.76,903.33,908.18,1030562,894.39,880.87,886.1,71.23,1786233.0,0.278,903.61
907.74,913.79,896.81,903.61,289036,897.5,881.83,887.77,66.85,1761046.0,0.2737,909.19
911.64,916.02,901.04,909.19,184530,900.78,882.97,889.81,71.53,1739427.0,0.2318,909.25
911.19,919.69,903.39,909.25,735841,903.42,883.68,891.66,72.1,1726377.0,0.2304,925.2
923.9,937.53,916.69,925.2,1026372,906.15,884.55,894.86,66.72,1673412.0,0.2307,924.95
919.03,936.01,918.97,924.95,3404131,908.68,885.49,897.72,82.71,1750422.0,0.21,901.12
903.44,904.43,890.92,901.12,2407848,908.37,885.76,898.05,62.39,1836620.0,0.2221,918.8
914.97,918.99,907.81,918.8,1442551,910.31,886.46,900.02,66.13,1878188.0,0.2295,906.86
916.76,922.02,904.9,906.86,590145,910.65,886.6,900.67,54.16,1805995.0,0.2343,898.46
901.02,906.85,888.47,898.46,557588,910.56,886.46,900.46,49.49,1800136.0,0.2379,890.91
888.32,894.69,878.71,890.91,1473722,908.83,886.19,899.55,44.34,1810739.0,0.1921,909.92
907.14,916.17,891.91,909.92,2100405,909.47,886.17,900.54,53.99,1849372.0,0.1881,881.68
881.27,882.54,880.98,881.68,1645417,906.71,886.0,898.74,43.01,1854461.0,0.2216,924.63
923.52,929.08,907.57,924.63,525613,908.25,886.98,901.21,56.5,1761264.0,0.2798,939.86
945.11,948.48,939.17,939.86,2023894,909.72,888.57,904.89,57.87,1840566.0,0.2795,943.48
944.36,959.88,940.61,943.48,1690827,911.57,890.18,908.57,59.95,1912073.0,0.2795,943.18
939.73,949.31,934.99,943.18,510663,915.78,891.32,911.86,58.71,1899417.0,0.2795,947.7
956.66,972.77,935.29,947.7,642128,918.67,891.95,915.28,59.64,1677422.0,0.2782,955.62
955.85,956.12,949.65,955.62,2086078,923.54,892.54,919.12,57.94,1478568.0,0.2788,965.39
969.1,979.77,959.71,965.39,996888,930.24,893.18,923.52,60.06,1268212.0,0.2784,973.96
971.0,984.62,966.65,973.96,4287943,938.54,894.48,928.33,69.61,1431081.0,0.2782,975.76
977.53,978.51,972.16,975.76,1795696,945.13,895.96,932.84,66.77,1506414.0,0.2764,973.36
974.87,981.51,965.34,973.36,814797,954.29,897.59,936.7,70.74,1537927.0,0.2772,971.64
962.46,981.15,959.53,971.64,1192825,958.99,899.34,940.03,73.82,1560777.0,0.2776,969.29
979.05,981.7,966.15,969.29,1265156,961.94,901.08,942.82,76.4,1572716.0,0.2731,986.4
992.77,997.47,977.47,986.4,671512,966.23,903.28,946.97,76.1,1436085.0,0.2781,995.72
993.75,1003.5,981.05,995.72,579504,971.48,906.17,951.61,94.69,1344668.0,0.2565,953.24
947.98,953.24,943.09,953.24,2107708,972.04,908.01,951.77,61.25,1377925.0,0.3012,963.14
964.82,970.11,958.1,963.14,2364834,972.79,910.32,952.85,59.56,1466660.0,0.2971,966.44
966.86,983.52,962.5,966.44,1949386,972.9,912.62,954.14,59.45,1536250.0,0.2935,966.66
968.38,971.84,966.04,966.66,4042017,972.16,914.38,955.34,59.67,1664665.0,0.2903,961.52
962.44,967.36,959.05,961.52,779635,970.74,916.26,955.93,55.66,1598626.0,0.2849,978.36
980.84,993.81,970.63,978.36,4590119,971.24,919.13,958.06,58.69,1745861.0,0.2591,992.86
1000.04,1005.03,987.12,992.86,584939,973.36,922.34,961.38,60.12,1748827.0,0.2064,981.91
984.7,986.59,981.24,981.91,534908,974.63,925.05,963.33,52.88,1674378.0,0.2068,988.41
983.23,992.26,969.73,988.41,294205,974.83,927.38,965.72,54.43,1604547.0,0.2073,974.6
981.24,989.08,967.36,974.6,841855,972.71,929.74,966.57,50.4,1621107.0,0.2152,955.12
962.95,975.46,951.26,955.12,803732,972.9,931.57,965.48,45.2,1629187.0,0.2281,946.65
961.57,976.89,946.1,946.65,1831690,971.25,933.35,963.68,43.64,1616467.0,0.2284,959.46
954.07,962.47,939.65,959.46,1461703,970.55,935.4,963.28,42.24,1639708.0,0.2308,973.76
974.94,987.35,971.91,973.76,463064,971.26,937.04,964.28,43.86,1448464.0,0.2349,981.77
971.55,986.24,965.02,981.77,878366,973.29,939.22,965.94,59.89,1402598.0,0.2366,993.01
